Arrival_ID	Date	Mandi_ID	Crop_Name	Variety	Arrival_Quantity_Quintals	Arrival_Quantity_Mt	Arrival_Quantity_Kg	Reported_Quantity	Reported_Unit	Farmer_Count	Is_Arrival_ID_Imputed	Is_Quantity_Negative_Flag
ARR0021225	07-02-2026	MANDI057	Sugarcane	Pusa-1121	2.4877	0.2488	248.77	248.77	Kilogram	111	FALSE	TRUE
ARR0002801	14-04-2026	MANDI057	Sugarcane		492.25	49.225	49225	492.25	Quintal	124	FALSE	FALSE
ARR0006689	20-01-2026	MANDI057	Sugarcane	PBW-343	334.36	33.436	33436	33436	Kilogram	89	FALSE	FALSE
ARR0021220	24-04-2026	MANDI057	Paddy	Local	335.58	33.558	33558	335.58	Quintal	117	FALSE	TRUE
ARR0009174	01-03-2026	MANDI057	Maize	Premium	36.82	3.682	3682	3682	Kilogram	53	FALSE	FALSE
ARR0021830	10-02-2026	MANDI057	Sugarcane	Hybrid	193.97	19.397	19397	19397	Kilogram		FALSE	FALSE
ARR0005669	25-07-2026	MANDI057	Mustard	Pusa-1121	390.51	39.051	39051	390.51	Quintal	130	FALSE	FALSE
ARR0017707	19-02-2026	MANDI057	Paddy	Premium	193.52	19.352	19352	19.352	Metric Tonne		FALSE	FALSE
ARR0017862	07-02-2026	MANDI057	Wheat	Premium	343.09	34.309	34309	343.09	Quintal	112	FALSE	FALSE
ARR0004287	06-03-2026	MANDI057	Cotton	Premium	313.52	31.352	31352	31352	Kilogram	150	FALSE	FALSE
ARR0004427	03-09-2026	MANDI057	Basmati Rice	Local	65.86	6.586	6586	6.586	Metric Tonne	58	FALSE	FALSE
ARR0018652	22-03-2026	MANDI057	Mustard	Pusa-1121	163.14	16.314	16314	16.314	Metric Tonne		FALSE	FALSE
ARR0019787	02-02-2026	MANDI057	Sugarcane	Local	137.44	13.744	13744	13744	Kilogram	7	FALSE	FALSE
ARR0005281	01-03-2026	MANDI057	Paddy	Premium	2.2648	0.2265	226.48	226.48	Kilogram	83	FALSE	TRUE
ARR0012995	04-06-2026	MANDI057	Mustard		385.54	38.554	38554	38554	Kilogram	26	FALSE	FALSE
ARR0015409	30-01-2026	MANDI057	Cotton	Hybrid	221.74	22.174	22174	22174	Kilogram	31	FALSE	FALSE
ARR0010996	01-09-2026	MANDI057	Cotton	Premium	486.9	48.69	48690	486.9	Quintal		FALSE	TRUE
ARR0007846	08-07-2026	MANDI057	Cotton	Premium	300.34	30.034	30034	300.34	Quintal	121	FALSE	FALSE
ARR0011261	19-04-2026	MANDI057	Paddy	HD-2967	146.84	14.684	14684	14684	Kilogram	59	FALSE	FALSE
ARR0012348	16-05-2026	MANDI057	Maize	Pusa-1121	28	2.8	2800	2.8	Metric Tonne		FALSE	FALSE
ARR0002276	30-08-2026	MANDI057	Sugarcane		1.4327	0.1433	143.27	143.27	Kilogram	113	FALSE	TRUE
ARR0015783	02-06-2026	MANDI057	Sugarcane	Premium	270.7	27.07	27070	270.7	Quintal	7	FALSE	FALSE
ARR0007800	12-03-2026	MANDI057	Rice	Pusa-1121	380.39	38.039	38039	380.39	Quintal	96	FALSE	FALSE
ARR0011303	16-06-2026	MANDI057	Maize	Local	286.28	28.628	28628	28628	Kilogram		FALSE	FALSE
ARR0006421	28-03-2026	MANDI057	Maize		171.7	17.17	17170	17.17	Metric Tonne	110	FALSE	FALSE
ARR0008365	04-05-2026	MANDI057	Rice	Pusa-1121	23.02	2.302	2302	2302	Kilogram	65	FALSE	FALSE
ARR0004935	14-01-2026	MANDI057	Wheat	Pusa-1121	296.12	29.612	29612	296.12	Quintal	109	FALSE	FALSE
ARR0000978	05-09-2026	MANDI057	Cotton	Pusa-1121	49.82	4.982	4982	4.982	Metric Tonne	38	FALSE	FALSE
ARR_IMP00200	20-02-2026	MANDI057	Mustard	PBW-343	264.1	26.41	26410	264.1	Quintal	117	TRUE	FALSE
ARR0013056	08-06-2026	MANDI057	Maize	PBW-343	104.86	10.486	10486	10.486	Metric Tonne	20	FALSE	FALSE
ARR0000996	14-07-2026	MANDI057	Cotton	PBW-343	358.89	35.889	35889	358.89	Quintal	25	FALSE	FALSE
ARR0023618	11-04-2026	MANDI057	Cotton	Local	273.75	27.375	27375	27375	Kilogram	29	FALSE	FALSE
ARR0018697	14-01-2026	MANDI057	Sugarcane		150.66	15.066	15066	150.66	Quintal	129	FALSE	FALSE
ARR0005603	12-04-2026	MANDI057	Cotton	Local	441.92	44.192	44192	44192	Kilogram	22	FALSE	FALSE
ARR0001144	07-03-2026	MANDI057	Maize	Local	104.09	10.409	10409	104.09	Quintal	83	FALSE	FALSE
ARR0023285	14-08-2026	MANDI057	Wheat	Local	369.63	36.963	36963	36.963	Metric Tonne		FALSE	FALSE
ARR0009593	10-02-2026	MANDI057	Maize		247.67	24.767	24767	247.67	Quintal		FALSE	FALSE
ARR0011700	12-08-2026	MANDI057	Cotton	Premium	337.25	33.725	33725	337.25	Quintal		FALSE	FALSE
ARR0021266	17-08-2026	MANDI057	Mustard	Pusa-1121	365.8	36.58	36580	36.58	Metric Tonne	139	FALSE	FALSE
ARR0014853	12-01-2026	MANDI057	Mustard	HD-2967	178.2	17.82	17820	17.82	Metric Tonne	145	FALSE	FALSE
ARR0016513	18-03-2026	MANDI057	Sugarcane	PBW-343	276.25	27.625	27625	276.25	Quintal		FALSE	FALSE
ARR0006919	01-09-2026	MANDI057	Maize	HD-2967	453.96	45.396	45396	45.396	Metric Tonne	72	FALSE	FALSE
ARR0012124	11-06-2026	MANDI057	Mustard	Pusa-1121	39.06	3.906	3906	3906	Kilogram	25	FALSE	FALSE
ARR0018202	24-05-2026	MANDI057	Wheat	Pusa-1121	468.07	46.807	46807	46807	Kilogram	25	FALSE	FALSE
ARR0023047	05-09-2026	MANDI057	Paddy	Premium	151.2	15.12	15120	151.2	Quintal		FALSE	FALSE
ARR0017147	07-01-2026	MANDI057	Mustard	Premium	191.68	19.168	19168	191.68	Quintal	91	FALSE	FALSE
ARR0007678	13-07-2026	MANDI057	Mustard		199.75	19.975	19975	19.975	Metric Tonne	9	FALSE	FALSE
ARR0002531	17-01-2026	MANDI057	Cotton	Pusa-1121	478.56	47.856	47856	478.56	Quintal	135	FALSE	FALSE
ARR0010751	10-07-2026	MANDI057	Mustard	HD-2967	389.66	38.966	38966	389.66	Quintal	128	FALSE	FALSE
ARR0021337	10-03-2026	MANDI057	Sugarcane	Hybrid	490.64	49.064	49064	49064	Kilogram	9	FALSE	FALSE
ARR0011182	09-09-2026	MANDI057	Cotton	PBW-343	245.73	24.573	24573	24.573	Metric Tonne	124	FALSE	FALSE
ARR0024648	26-07-2026	MANDI057	Wheat	Local	336.42	33.642	33642	33.642	Metric Tonne		FALSE	FALSE
ARR0007447	06-05-2026	MANDI057	Mustard		281.11	28.111	28111	281.11	Quintal	107	FALSE	FALSE
ARR0020750	28-07-2026	MANDI057	Mustard		12.01	1.201	1201	1.201	Metric Tonne	143	FALSE	FALSE
ARR0010674	27-08-2026	MANDI057	Sugarcane	Hybrid	405.77	40.577	40577	40577	Kilogram	32	FALSE	FALSE
ARR0021248	03-07-2026	MANDI057	Paddy	Premium	30.6	3.06	3060	30.6	Quintal		FALSE	FALSE
ARR0009640	19-06-2026	MANDI057	Wheat	Hybrid	382.9	38.29	38290	38290	Kilogram	148	FALSE	FALSE
ARR0020809	09-05-2026	MANDI057	Sugarcane	Pusa-1121	333.73	33.373	33373	33373	Kilogram	147	FALSE	FALSE
ARR0013805	24-08-2026	MANDI057	Maize	Premium	13.54	1.354	1354	1.354	Metric Tonne	8	FALSE	FALSE
ARR0007734	21-04-2026	MANDI057	Maize	Hybrid	14.73	1.473	1473	1473	Kilogram	112	FALSE	FALSE
ARR0024692	05-08-2026	MANDI057	Wheat	PBW-343	252.13	25.213	25213	252.13	Quintal	139	FALSE	FALSE
ARR0020300	18-01-2026	MANDI057	Rice	Premium	393.56	39.356	39356	393.56	Quintal	137	FALSE	FALSE
ARR0011839	07-01-2026	MANDI057	Maize	Local	321	32.1	32100	321	Quintal	30	FALSE	TRUE
ARR0002716	17-07-2026	MANDI057	Sugarcane	Hybrid	413.89	41.389	41389	41389	Kilogram	106	FALSE	FALSE
ARR0010327	23-04-2026	MANDI057	Cotton	HD-2967	160.82	16.082	16082	160.82	Quintal	117	FALSE	FALSE
ARR0019037	17-07-2026	MANDI057	Wheat	Hybrid	399.69	39.969	39969	399.69	Quintal	98	FALSE	FALSE
ARR0006607	28-07-2026	MANDI057	Mustard		377.91	37.791	37791	377.91	Quintal	7	FALSE	FALSE
ARR0007095	18-02-2026	MANDI057	Cotton		176.24	17.624	17624	17.624	Metric Tonne	97	FALSE	FALSE
ARR0008249	08-05-2026	MANDI057	Cotton	PBW-343	344.13	34.413	34413	344.13	Quintal	72	FALSE	FALSE
ARR0012186	26-02-2026	MANDI057	Cotton	HD-2967	235.61	23.561	23561	23561	Kilogram		FALSE	FALSE
ARR0004343	09-01-2026	MANDI057	Cotton	PBW-343	411.93	41.193	41193	41.193	Metric Tonne	20	FALSE	FALSE
ARR0007517	28-05-2026	MANDI057	Cotton	Premium	454.45	45.445	45445	454.45	Quintal	7	FALSE	FALSE
ARR0006017	30-03-2026	MANDI057	Wheat	Pusa-1121	223.43	22.343	22343	22343	Kilogram	69	FALSE	FALSE
ARR0016911	15-08-2026	MANDI057	Sugarcane	Local	252.78	25.278	25278	252.78	Quintal	29	FALSE	FALSE
ARR0013922	08-02-2026	MANDI057	Cotton	HD-2967	162.36	16.236	16236	162.36	Quintal	72	FALSE	FALSE
ARR0020316	12-03-2026	MANDI057	Sugarcane	Local	36.82	3.682	3682	36.82	Quintal	90	FALSE	FALSE
ARR0023535	14-04-2026	MANDI057	Basmati Rice		325.94	32.594	32594	32594	Kilogram	39	FALSE	FALSE
ARR0002573	25-05-2026	MANDI057	Maize	HD-2967	407.53	40.753	40753	40753	Kilogram		FALSE	FALSE
ARR0014395	23-06-2026	MANDI057	Cotton	HD-2967	459.69	45.969	45969	45969	Kilogram		FALSE	FALSE
ARR0006213	10-05-2026	MANDI057	Cotton		69.61	6.961	6961	6.961	Metric Tonne		FALSE	FALSE
ARR0000314	09-05-2026	MANDI057	Maize	Local	117.04	11.704	11704	117.04	Quintal		FALSE	FALSE
ARR0001208	12-07-2026	MANDI057	Mustard	HD-2967	220.69	22.069	22069	22.069	Metric Tonne	113	FALSE	FALSE
ARR0022979	05-04-2026	MANDI057	Mustard	Local	421.27	42.127	42127	42127	Kilogram	129	FALSE	FALSE
ARR0006301	26-05-2026	MANDI057	Cotton	PBW-343	451.19	45.119	45119	45119	Kilogram	45	FALSE	FALSE
ARR0013543	13-04-2026	MANDI057	Wheat	Hybrid	59.15	5.915	5915	5915	Kilogram	16	FALSE	FALSE
ARR0023898	24-06-2026	MANDI057	Paddy	Pusa-1121	171.95	17.195	17195	171.95	Quintal	121	FALSE	FALSE
ARR0016521	22-06-2026	MANDI057	Mustard	Hybrid	437.16	43.716	43716	43716	Kilogram		FALSE	FALSE
ARR_IMP00046	11-01-2026	MANDI057	Wheat	HD-2967	313.71	31.371	31371	313.71	Quintal	128	TRUE	FALSE
ARR0021066	24-01-2026	MANDI057	Mustard	Premium	451.58	45.158	45158	45158	Kilogram	45	FALSE	FALSE
ARR0015061	25-03-2026	MANDI057	Sugarcane	Hybrid	428.03	42.803	42803	42.803	Metric Tonne	96	FALSE	FALSE
ARR0010576	09-04-2026	MANDI057	Mustard	Pusa-1121	463.42	46.342	46342	46.342	Metric Tonne		FALSE	FALSE
ARR0013208	20-01-2026	MANDI057	Wheat	Local	402.3	40.23	40230	40230	Kilogram	88	FALSE	FALSE
ARR0013741	06-01-2026	MANDI057	Mustard	Local	222.86	22.286	22286	22.286	Metric Tonne		FALSE	FALSE
ARR0004204	20-03-2026	MANDI057	Maize	PBW-343	461.24	46.124	46124	46124	Kilogram	130	FALSE	FALSE
ARR0022922	20-08-2026	MANDI057	Maize		53.07	5.307	5307	5307	Kilogram	81	FALSE	FALSE
ARR0008404	11-03-2026	MANDI057	Mustard	HD-2967	125.41	12.541	12541	125.41	Quintal	64	FALSE	FALSE
ARR0008774	22-05-2026	MANDI057	Mustard	Local	21.57	2.157	2157	21.57	Quintal		FALSE	FALSE
ARR0002418	06-03-2026	MANDI057	Maize	HD-2967	481.91	48.191	48191	48191	Kilogram	82	FALSE	FALSE
ARR0007602	13-03-2026	MANDI057	Wheat	PBW-343	173.93	17.393	17393	17393	Kilogram	74	FALSE	FALSE
ARR0000828	03-01-2026	MANDI057	Paddy	Local	258.7	25.87	25870	258.7	Quintal	111	FALSE	FALSE
ARR0021541	13-07-2026	MANDI057	Cotton	Premium	464.82	46.482	46482	464.82	Quintal	6	FALSE	TRUE
ARR0023446	26-01-2026	MANDI057	Wheat	Pusa-1121	255.15	25.515	25515	255.15	Quintal		FALSE	FALSE
ARR0002087	22-03-2026	MANDI057	Maize	HD-2967	391.37	39.137	39137	391.37	Quintal	108	FALSE	FALSE
ARR0002419	21-02-2026	MANDI057	Maize	Local	402.35	40.235	40235	40235	Kilogram	15	FALSE	FALSE
ARR0000760	27-04-2026	MANDI057	Cotton	Hybrid	447.17	44.717	44717	44717	Kilogram	116	FALSE	FALSE
ARR0005968	27-01-2026	MANDI057	Paddy	Hybrid	319.51	31.951	31951	319.51	Quintal	107	FALSE	TRUE
ARR0002454	04-02-2026	MANDI057	Maize	Pusa-1121	168.89	16.889	16889	16889	Kilogram		FALSE	FALSE
ARR0010409	23-07-2026	MANDI057	Cotton	HD-2967	396.31	39.631	39631	396.31	Quintal	100	FALSE	FALSE
ARR0003997	04-02-2026	MANDI057	Mustard		265.87	26.587	26587	26587	Kilogram	34	FALSE	FALSE
ARR0011788	13-01-2026	MANDI057	Mustard	Local	374.04	37.404	37404	374.04	Quintal	86	FALSE	FALSE
ARR0003000	21-02-2026	MANDI057	Wheat	Premium	328.05	32.805	32805	328.05	Quintal	44	FALSE	FALSE
ARR0005131	25-02-2026	MANDI057	Rice	Premium	461.41	46.141	46141	461.41	Quintal	113	FALSE	FALSE
ARR0014931	24-01-2026	MANDI057	Cotton	PBW-343	308.47	30.847	30847	308.47	Quintal		FALSE	FALSE
ARR0012859	20-03-2026	MANDI057	Cotton	PBW-343	341.29	34.129	34129	34.129	Metric Tonne		FALSE	FALSE
ARR0016130	16-05-2026	MANDI057	Cotton	HD-2967	19.74	1.974	1974	1974	Kilogram	20	FALSE	FALSE
ARR0014004	03-02-2026	MANDI057	Sugarcane	Premium	348.01	34.801	34801	348.01	Quintal		FALSE	FALSE
ARR0019450	22-04-2026	MANDI057	Maize	PBW-343	104.05	10.405	10405	104.05	Quintal	120	FALSE	FALSE
ARR0003706	02-02-2026	MANDI057	Wheat	Hybrid	375.74	37.574	37574	37574	Kilogram	84	FALSE	FALSE
ARR0013696	29-08-2026	MANDI057	Rice	HD-2967	182.85	18.285	18285	18285	Kilogram	96	FALSE	FALSE
ARR0011088	15-02-2026	MANDI057	Wheat	Hybrid	126.41	12.641	12641	12641	Kilogram	33	FALSE	FALSE
ARR0009477	08-01-2026	MANDI057	Cotton		106.46	10.646	10646	106.46	Quintal	114	FALSE	FALSE
ARR0022162	17-06-2026	MANDI057	Cotton	Pusa-1121	255.43	25.543	25543	25543	Kilogram	7	FALSE	FALSE
ARR0011551	19-02-2026	MANDI057	Sugarcane	HD-2967	488.75	48.875	48875	48875	Kilogram	125	FALSE	FALSE
ARR0005355	21-03-2026	MANDI057	Maize	Hybrid	317.26	31.726	31726	31.726	Metric Tonne	24	FALSE	FALSE
ARR0006058	10-02-2026	MANDI057	Rice	Local	178.13	17.813	17813	17813	Kilogram	88	FALSE	FALSE
ARR0013570	21-06-2026	MANDI057	Maize	Hybrid	136.72	13.672	13672	136.72	Quintal	31	FALSE	FALSE
ARR0022982	21-01-2026	MANDI057	Cotton	Hybrid	20.22	2.022	2022	2.022	Metric Tonne	122	FALSE	FALSE
ARR0021753	26-06-2026	MANDI057	Paddy	Local	459.91	45.991	45991	459.91	Quintal		FALSE	FALSE
ARR0016881	29-04-2026	MANDI057	Cotton	Local	175.08	17.508	17508	175.08	Quintal	98	FALSE	FALSE
ARR0013580	29-03-2026	MANDI057	Wheat	PBW-343	2.2535	0.2253	225.35	225.35	Kilogram		FALSE	TRUE
ARR0023466	03-03-2026	MANDI057	Sugarcane	Pusa-1121	157.52	15.752	15752	157.52	Quintal	41	FALSE	FALSE
ARR0004799	01-05-2026	MANDI057	Wheat	Premium	201.69	20.169	20169	201.69	Quintal	109	FALSE	FALSE
ARR0008382	15-06-2026	MANDI057	Sugarcane	HD-2967	334.69	33.469	33469	33469	Kilogram	26	FALSE	FALSE
ARR0018537	10-03-2026	MANDI057	Rice	HD-2967	427.29	42.729	42729	427.29	Quintal	75	FALSE	FALSE
ARR0020780	28-01-2026	MANDI057	Cotton	HD-2967	279.21	27.921	27921	279.21	Quintal	23	FALSE	FALSE
ARR0019168	19-05-2026	MANDI057	Sugarcane	Pusa-1121	292.89	29.289	29289	292.89	Quintal	116	FALSE	FALSE
ARR0009114	20-07-2026	MANDI057	Maize	HD-2967	400.92	40.092	40092	40.092	Metric Tonne	12	FALSE	FALSE
ARR0004094	21-03-2026	MANDI057	Basmati Rice		287.74	28.774	28774	28.774	Metric Tonne	132	FALSE	FALSE
ARR0021024	12-08-2026	MANDI057	Sugarcane		436.38	43.638	43638	43638	Kilogram	22	FALSE	FALSE
ARR0020265	27-07-2026	MANDI057	Rice	Local	329.39	32.939	32939	32.939	Metric Tonne	114	FALSE	FALSE
ARR0017247	08-11-2026	MANDI057	Wheat	Premium	268.56	26.856	26856	268.56	Quintal		FALSE	FALSE
ARR0013188	29-04-2026	MANDI057	Rice	HD-2967	141.5	14.15	14150	141.5	Quintal	127	FALSE	FALSE
ARR0021837	26-06-2026	MANDI057	Cotton	Hybrid	55.8	5.58	5580	55.8	Quintal	48	FALSE	TRUE
ARR0000397	09-04-2026	MANDI057	Cotton	Local	229.27	22.927	22927	22927	Kilogram	61	FALSE	FALSE
ARR0012465	17-05-2026	MANDI057	Paddy		0.3109	0.0311	31.09	31.09	Kilogram		FALSE	TRUE
ARR0017991	03-08-2026	MANDI057	Mustard	Local	112.77	11.277	11277	112.77	Quintal	85	FALSE	FALSE
ARR0009251	25-02-2026	MANDI057	Sugarcane	Premium	230.16	23.016	23016	23.016	Metric Tonne	96	FALSE	FALSE
ARR0011939	10-02-2026	MANDI057	Mustard	Pusa-1121	205.83	20.583	20583	20583	Kilogram	146	FALSE	FALSE
ARR0005752	18-06-2026	MANDI057	Sugarcane	Pusa-1121	341.99	34.199	34199	34.199	Metric Tonne	76	FALSE	FALSE
ARR0002810	03-01-2026	MANDI057	Paddy	Hybrid	270.73	27.073	27073	270.73	Quintal	102	FALSE	FALSE
ARR0014330	23-02-2026	MANDI057	Sugarcane	Local	324.16	32.416	32416	32.416	Metric Tonne	26	FALSE	FALSE
ARR0024433	12-06-2026	MANDI057	Mustard	PBW-343	434.05	43.405	43405	43.405	Metric Tonne	57	FALSE	FALSE
ARR0019533	15-07-2026	MANDI057	Sugarcane	HD-2967	39.92	3.992	3992	39.92	Quintal	69	FALSE	FALSE
ARR0022301	12-08-2026	MANDI057	Rice	Pusa-1121	278.29	27.829	27829	278.29	Quintal	101	FALSE	FALSE
ARR0007977	01-11-2026	MANDI057	Mustard	Local	23.2	2.32	2320	2320	Kilogram	9	FALSE	FALSE
ARR0024344	26-04-2026	MANDI057	Cotton	Pusa-1121	383.21	38.321	38321	383.21	Quintal	31	FALSE	FALSE
ARR0011385	26-02-2026	MANDI057	Rice		1.8066	0.1807	180.66	180.66	Kilogram	92	FALSE	TRUE
ARR0022531	04-04-2026	MANDI057	Maize	HD-2967	351.33	35.133	35133	35.133	Metric Tonne		FALSE	FALSE
ARR0012045	19-08-2026	MANDI057	Sugarcane	PBW-343	177.99	17.799	17799	177.99	Quintal	114	FALSE	FALSE
ARR0022136	09-09-2026	MANDI057	Sugarcane	Hybrid	118.07	11.807	11807	118.07	Quintal	28	FALSE	FALSE
ARR0007631	07-04-2026	MANDI057	Sugarcane	HD-2967	185.51	18.551	18551	18551	Kilogram	31	FALSE	FALSE
ARR0001779	27-01-2026	MANDI057	Rice	Premium	168.73	16.873	16873	168.73	Quintal	74	FALSE	FALSE
ARR0000587	03-06-2026	MANDI057	Sugarcane	HD-2967	465.28	46.528	46528	465.28	Quintal	73	FALSE	FALSE
ARR0005852	07-09-2026	MANDI057	Wheat		232.38	23.238	23238	23238	Kilogram	29	FALSE	FALSE
ARR0014082	24-06-2026	MANDI057	Cotton	Pusa-1121	267.81	26.781	26781	267.81	Quintal		FALSE	FALSE
ARR0006261	23-03-2026	MANDI057	Mustard	Premium	103.21	10.321	10321	10.321	Metric Tonne	75	FALSE	FALSE
ARR0023992	11-02-2026	MANDI057	Cotton	Local	230.55	23.055	23055	230.55	Quintal	72	FALSE	FALSE
ARR0019420	22-08-2026	MANDI057	Sugarcane	Premium	59.27	5.927	5927	5927	Kilogram	56	FALSE	FALSE
ARR0018191	06-03-2026	MANDI057	Mustard	Hybrid	170.83	17.083	17083	17.083	Metric Tonne	47	FALSE	FALSE
ARR0024487	26-03-2026	MANDI057	Wheat	Premium	344.05	34.405	34405	344.05	Quintal	79	FALSE	FALSE
ARR0014552	18-05-2026	MANDI057	Sugarcane	Premium	488.86	48.886	48886	48.886	Metric Tonne		FALSE	FALSE
ARR0004716	23-03-2026	MANDI057	Paddy	Pusa-1121	50.34	5.034	5034	5034	Kilogram		FALSE	FALSE
ARR0024222	15-06-2026	MANDI057	Sugarcane		164.74	16.474	16474	16.474	Metric Tonne	49	FALSE	FALSE
ARR0007941	13-07-2026	MANDI057	Mustard	Local	79.45	7.945	7945	79.45	Quintal	114	FALSE	FALSE
ARR0024458	27-02-2026	MANDI057	Sugarcane	Local	282.22	28.222	28222	282.22	Quintal	136	FALSE	FALSE
ARR0019312	02-04-2026	MANDI057	Wheat	HD-2967	328.27	32.827	32827	32827	Kilogram	140	FALSE	FALSE
ARR0011199	25-02-2026	MANDI057	Sugarcane	HD-2967	233.51	23.351	23351	233.51	Quintal	30	FALSE	FALSE
ARR0021761	24-06-2026	MANDI057	Sugarcane	Premium	122.53	12.253	12253	122.53	Quintal	61	FALSE	FALSE
ARR0001291	26-07-2026	MANDI057	Wheat	Local	254.16	25.416	25416	25.416	Metric Tonne	139	FALSE	FALSE
ARR0010272	21-05-2026	MANDI057	Maize	HD-2967	131.62	13.162	13162	13162	Kilogram	68	FALSE	FALSE
ARR0001706	07-05-2026	MANDI057	Sugarcane	Premium	119.19	11.919	11919	11919	Kilogram		FALSE	FALSE
ARR0010412	04-04-2026	MANDI057	Sugarcane	Local	76.64	7.664	7664	7664	Kilogram	37	FALSE	FALSE
ARR0000216	13-06-2026	MANDI057	Sugarcane	Local	344.64	34.464	34464	344.64	Quintal	15	FALSE	FALSE
ARR0006631	09-02-2026	MANDI057	Sugarcane	Local	196.2	19.62	19620	196.2	Quintal	116	FALSE	FALSE
ARR0020449	08-08-2026	MANDI057	Wheat	Hybrid	177.02	17.702	17702	17.702	Metric Tonne	10	FALSE	FALSE
ARR0012831	08-08-2026	MANDI057	Cotton	Premium	268.56	26.856	26856	268.56	Quintal	63	FALSE	FALSE
ARR0001886	04-02-2026	MANDI057	Cotton	HD-2967	378.92	37.892	37892	37892	Kilogram	67	FALSE	FALSE
ARR0019718	17-05-2026	MANDI057	Wheat	Local	134.49	13.449	13449	13449	Kilogram	33	FALSE	FALSE
ARR0012056	31-01-2026	MANDI057	Mustard	HD-2967	76.17	7.617	7617	7617	Kilogram	62	FALSE	FALSE
ARR0017171	23-01-2026	MANDI057	Mustard	PBW-343	496.26	49.626	49626	496.26	Quintal	99	FALSE	FALSE
ARR0006002	07-06-2026	MANDI057	Paddy	Pusa-1121	14.75	1.475	1475	1.475	Metric Tonne	45	FALSE	FALSE
ARR0002901	19-08-2026	MANDI057	Cotton		350.73	35.073	35073	35.073	Metric Tonne	35	FALSE	FALSE
ARR0010123	17-02-2026	MANDI057	Cotton	HD-2967	226.59	22.659	22659	22659	Kilogram	60	FALSE	FALSE
ARR0015718	23-06-2026	MANDI057	Wheat		212.33	21.233	21233	212.33	Quintal	88	FALSE	FALSE
ARR0006687	15-06-2026	MANDI057	Maize		488.31	48.831	48831	488.31	Quintal		FALSE	FALSE
ARR0013552	29-03-2026	MANDI057	Wheat		416.48	41.648	41648	41648	Kilogram	9	FALSE	FALSE
ARR0012226	14-08-2026	MANDI057	Sugarcane	PBW-343	176.03	17.603	17603	176.03	Quintal	24	FALSE	FALSE
ARR0023666	31-01-2026	MANDI057	Paddy	HD-2967	63.16	6.316	6316	63.16	Quintal	94	FALSE	FALSE
ARR0010477	03-09-2026	MANDI057	Sugarcane	HD-2967	467.3	46.73	46730	467.3	Quintal	102	FALSE	FALSE
ARR0008456	18-07-2026	MANDI057	Maize		217.49	21.749	21749	21749	Kilogram		FALSE	FALSE
ARR0010136	25-03-2026	MANDI057	Maize	Pusa-1121	338.15	33.815	33815	338.15	Quintal	65	FALSE	FALSE
ARR0012375	03-09-2026	MANDI057	Wheat	HD-2967	199.2	19.92	19920	19920	Kilogram		FALSE	FALSE
ARR0011302	03-02-2026	MANDI057	Paddy	Pusa-1121	454.07	45.407	45407	45.407	Metric Tonne	140	FALSE	FALSE
ARR0014988	27-05-2026	MANDI057	Cotton	PBW-343	311.57	31.157	31157	31.157	Metric Tonne	35	FALSE	FALSE
ARR0024969	13-02-2026	MANDI057	Mustard	PBW-343	188.53	18.853	18853	18853	Kilogram		FALSE	FALSE
ARR0012783	02-05-2026	MANDI057	Mustard	Local	137.51	13.751	13751	137.51	Quintal	74	FALSE	FALSE
ARR0018319	09-01-2026	MANDI057	Paddy	Hybrid	396.71	39.671	39671	39671	Kilogram	53	FALSE	FALSE
ARR0020100	05-09-2026	MANDI057	Cotton	Pusa-1121	346.62	34.662	34662	34662	Kilogram	43	FALSE	FALSE
ARR0002233	08-06-2026	MANDI057	Wheat	Local	399.28	39.928	39928	39.928	Metric Tonne	25	FALSE	FALSE
ARR0002841	20-08-2026	MANDI057	Maize	PBW-343	394.09	39.409	39409	39.409	Metric Tonne	39	FALSE	FALSE
ARR0009927	27-03-2026	MANDI057	Cotton	PBW-343	334.59	33.459	33459	334.59	Quintal	71	FALSE	FALSE
ARR0021451	24-02-2026	MANDI057	Sugarcane	Premium	198.57	19.857	19857	198.57	Quintal	95	FALSE	FALSE
ARR0003570	23-03-2026	MANDI057	Paddy	HD-2967	452.29	45.229	45229	45.229	Metric Tonne	62	FALSE	FALSE
ARR0010432	07-06-2026	MANDI057	Sugarcane	Premium	388.63	38.863	38863	38863	Kilogram	107	FALSE	FALSE
ARR0014959	25-08-2026	MANDI057	Maize	Premium	236.26	23.626	23626	23626	Kilogram	24	FALSE	FALSE
ARR0005999	24-03-2026	MANDI057	Maize		97.19	9.719	9719	97.19	Quintal	126	FALSE	FALSE
ARR0004082	10-02-2026	MANDI057	Wheat	Local	3.9269	0.3927	392.69	392.69	Kilogram	20	FALSE	TRUE
ARR_IMP00102	23-07-2026	MANDI057	Mustard	HD-2967	179.49	17.949	17949	179.49	Quintal	111	TRUE	FALSE
ARR0001159	05-06-2026	MANDI057	Wheat	Local	222.85	22.285	22285	222.85	Quintal		FALSE	FALSE
ARR0023694	08-04-2026	MANDI057	Maize	Hybrid	182.78	18.278	18278	18278	Kilogram	98	FALSE	FALSE
ARR0004112	02-02-2026	MANDI057	Maize	Premium	174.71	17.471	17471	17.471	Metric Tonne	86	FALSE	FALSE
ARR0008913	03-09-2026	MANDI057	Wheat	Hybrid	366.52	36.652	36652	366.52	Quintal	25	FALSE	FALSE
